datetime,target_code,bar_idx
2015-02-12,,1240
2015-02-13,518880,1241
2015-02-16,,1242
2015-02-17,,1243
2015-02-25,510300,1244
2015-02-26,510050,1245
2015-02-27,510050,1246
2015-03-02,510050,1247
2015-03-03,510500,1248
2015-03-04,510500,1249
2015-03-05,510500,1250
2015-03-06,510500,1251
2015-03-09,510500,1252
2015-03-10,510500,1253
2015-03-11,510500,1254
2015-03-12,510500,1255
2015-03-13,510050,1256
2015-03-16,510050,1257
2015-03-17,510300,1258
2015-03-18,510300,1259
2015-03-19,510300,1260
2015-03-20,510300,1261
2015-03-23,510500,1262
2015-03-24,510500,1263
2015-03-25,510500,1264
2015-03-26,510500,1265
2015-03-27,510500,1266
2015-03-30,510300,1267
2015-03-31,510300,1268
2015-04-01,510500,1269
2015-04-02,510050,1270
2015-04-03,510500,1271
2015-04-07,510500,1272
2015-04-08,510050,1273
2015-04-09,510500,1274
2015-04-10,510300,1275
2015-04-13,510300,1276
2015-04-14,510300,1277
2015-04-15,510300,1278
2015-04-16,510500,1279
2015-04-17,510300,1280
2015-04-20,510500,1281
2015-04-21,510500,1282
2015-04-22,510300,1283
2015-04-23,518880,1284
2015-04-24,510500,1285
2015-04-27,510500,1286
2015-04-28,510300,1287
2015-04-29,510300,1288
2015-04-30,,1289
2015-05-04,518880,1290
2015-05-05,510300,1291
2015-05-06,510300,1292
2015-05-07,,1293
2015-05-08,,1294
2015-05-11,,1295
2015-05-12,510500,1296
2015-05-13,510500,1297
2015-05-14,,1298
2015-05-15,518880,1299
2015-05-18,518880,1300
2015-05-19,510050,1301
2015-05-20,518880,1302
2015-05-21,510050,1303
2015-05-22,510050,1304
2015-05-25,518880,1305
2015-05-26,518880,1306
2015-05-27,518880,1307
2015-05-28,518880,1308
2015-05-29,510050,1309
2015-06-01,510500,1310
2015-06-02,510500,1311
2015-06-03,510300,1312
2015-06-04,510300,1313
2015-06-05,510300,1314
2015-06-08,510300,1315
2015-06-09,510300,1316
2015-06-10,,1317
2015-06-11,510300,1318
2015-06-12,510050,1319
2015-06-15,,1320
2015-06-16,,1321
2015-06-17,510300,1322
2015-06-18,510300,1323
2015-06-19,510300,1324
2015-06-23,510300,1325
2015-06-24,510050,1326
2015-06-25,510050,1327
2015-06-26,510300,1328
2015-06-29,510300,1329
2015-06-30,510300,1330
2015-07-01,510300,1331
2015-07-02,510300,1332
2015-07-03,518880,1333
2015-07-06,518880,1334
2015-07-07,518880,1335
2015-07-08,518880,1336
2015-07-09,518880,1337
2015-07-10,518880,1338
2015-07-13,518880,1339
2015-07-14,518880,1340
2015-07-15,518880,1341
2015-07-16,510050,1342
2015-07-17,510050,1343
2015-07-20,518880,1344
2015-07-21,518880,1345
2015-07-22,518880,1346
2015-07-23,518880,1347
2015-07-24,518880,1348
2015-07-27,518880,1349
2015-07-28,518880,1350
2015-07-29,510500,1351
2015-07-30,510500,1352
2015-07-31,510500,1353
2015-08-03,510500,1354
2015-08-04,510500,1355
2015-08-05,510500,1356
2015-08-06,510500,1357
2015-08-07,510300,1358
2015-08-10,510500,1359
2015-08-11,510500,1360
2015-08-12,518880,1361
2015-08-13,518880,1362
2015-08-14,518880,1363
2015-08-17,518880,1364
2015-08-18,510500,1365
2015-08-19,510500,1366
2015-08-20,518880,1367
2015-08-21,518880,1368
2015-08-24,518880,1369
2015-08-25,510050,1370
2015-08-26,510050,1371
2015-08-27,510050,1372
2015-08-28,510500,1373
2015-08-31,510500,1374
2015-09-01,,1375
2015-09-02,,1376
2015-09-07,,1377
2015-09-08,,1378
2015-09-09,,1379
2015-09-10,,1380
2015-09-11,,1381
2015-09-14,,1382
2015-09-15,,1383
2015-09-16,510300,1384
2015-09-17,510050,1385
2015-09-18,,1386
2015-09-21,510050,1387
2015-09-22,510050,1388
2015-09-23,,1389
2015-09-24,510300,1390
2015-09-25,510300,1391
2015-09-28,510300,1392
2015-09-29,510300,1393
2015-09-30,510300,1394
2015-10-08,518880,1395
2015-10-09,510500,1396
2015-10-12,510300,1397
2015-10-13,510500,1398
2015-10-14,510500,1399
2015-10-15,510500,1400
2015-10-16,510500,1401
2015-10-19,510500,1402
2015-10-20,510500,1403
2015-10-21,510050,1404
2015-10-22,510500,1405
2015-10-23,510500,1406
2015-10-26,510300,1407
2015-10-27,510500,1408
2015-10-28,,1409
2015-10-29,,1410
2015-10-30,,1411
2015-11-02,,1412
2015-11-03,,1413
2015-11-04,510500,1414
2015-11-05,518880,1415
2015-11-06,518880,1416
2015-11-09,518880,1417
2015-11-10,518880,1418
2015-11-11,518880,1419
2015-11-12,518880,1420
2015-11-13,518880,1421
2015-11-16,518880,1422
2015-11-17,518880,1423
2015-11-18,518880,1424
2015-11-19,,1425
2015-11-20,,1426
2015-11-23,,1427
2015-11-24,,1428
2015-11-25,,1429
2015-11-26,,1430
2015-11-27,510050,1431
2015-11-30,,1432
2015-12-01,510300,1433
2015-12-02,510300,1434
2015-12-03,518880,1435
2015-12-04,510050,1436
2015-12-07,518880,1437
2015-12-08,510050,1438
2015-12-09,,1439
2015-12-10,,1440
2015-12-11,518880,1441
2015-12-14,,1442
2015-12-15,518880,1443
2015-12-16,518880,1444
2015-12-17,518880,1445
2015-12-18,518880,1446
2015-12-21,,1447
2015-12-22,,1448
2015-12-23,,1449
2015-12-24,510500,1450
2015-12-25,510500,1451
2015-12-28,,1452
2015-12-29,,1453
2015-12-30,,1454
2015-12-31,510050,1455
2016-01-04,510300,1456
2016-01-05,510500,1457
2016-01-06,518880,1458
2016-01-07,518880,1459
2016-01-08,518880,1460
2016-01-11,510050,1461
2016-01-12,518880,1462
2016-01-13,518880,1463
2016-01-14,518880,1464
2016-01-15,518880,1465
2016-01-18,518880,1466
2016-01-19,510500,1467
2016-01-20,518880,1468
2016-01-21,518880,1469
2016-01-22,510050,1470
2016-01-25,510300,1471
2016-01-26,510300,1472
2016-01-27,510300,1473
2016-01-28,518880,1474
2016-01-29,,1475
2016-02-01,510300,1476
2016-02-02,510300,1477
2016-02-03,510300,1478
2016-02-04,510300,1479
2016-02-05,510500,1480
2016-02-15,518880,1481
2016-02-16,518880,1482
2016-02-17,518880,1483
2016-02-18,518880,1484
2016-02-19,518880,1485
2016-02-22,510300,1486
2016-02-23,518880,1487
2016-02-24,518880,1488
2016-02-25,510050,1489
2016-02-26,518880,1490
2016-02-29,510050,1491
2016-03-01,510500,1492
2016-03-02,510500,1493
2016-03-03,,1494
2016-03-04,510050,1495
2016-03-07,510500,1496
2016-03-08,510500,1497
2016-03-09,518880,1498
2016-03-10,518880,1499
2016-03-11,,1500
2016-03-14,510300,1501
2016-03-15,518880,1502
2016-03-16,,1503
2016-03-17,510500,1504
2016-03-18,510500,1505
2016-03-21,510500,1506
2016-03-22,510500,1507
2016-03-23,510500,1508
2016-03-24,510300,1509
2016-03-25,510500,1510
2016-03-28,510050,1511
2016-03-29,510300,1512
2016-03-30,510500,1513
2016-03-31,510050,1514
2016-04-01,510050,1515
2016-04-05,510050,1516
2016-04-06,510300,1517
2016-04-07,,1518
2016-04-08,,1519
2016-04-11,,1520
2016-04-12,,1521
2016-04-13,510050,1522
2016-04-14,,1523
2016-04-15,,1524
2016-04-18,,1525
2016-04-19,,1526
2016-04-20,510050,1527
2016-04-21,518880,1528
2016-04-22,518880,1529
2016-04-25,518880,1530
2016-04-26,,1531
2016-04-27,518880,1532
2016-04-28,518880,1533
2016-04-29,518880,1534
2016-05-03,518880,1535
2016-05-04,518880,1536
2016-05-05,518880,1537
2016-05-06,510300,1538
2016-05-09,510300,1539
2016-05-10,518880,1540
2016-05-11,,1541
2016-05-12,510500,1542
2016-05-13,510500,1543
2016-05-16,510500,1544
2016-05-17,510500,1545
2016-05-18,510050,1546
2016-05-19,510500,1547
2016-05-20,510300,1548
2016-05-23,,1549
2016-05-24,510050,1550
2016-05-25,518880,1551
2016-05-26,510300,1552
2016-05-27,,1553
2016-05-30,510050,1554
2016-05-31,510300,1555
2016-06-01,510300,1556
2016-06-02,510050,1557
2016-06-03,510300,1558
2016-06-06,510050,1559
2016-06-07,510500,1560
2016-06-08,510300,1561
2016-06-13,510300,1562
2016-06-14,518880,1563
2016-06-15,510500,1564
2016-06-16,518880,1565
2016-06-17,518880,1566
2016-06-20,518880,1567
2016-06-21,518880,1568
2016-06-22,518880,1569
2016-06-23,518880,1570
2016-06-24,518880,1571
2016-06-27,518880,1572
2016-06-28,518880,1573
2016-06-29,518880,1574
2016-06-30,518880,1575
2016-07-01,518880,1576
2016-07-04,518880,1577
2016-07-05,510300,1578
2016-07-06,510300,1579
2016-07-07,510300,1580
2016-07-08,510300,1581
2016-07-11,510300,1582
2016-07-12,510500,1583
2016-07-13,510300,1584
2016-07-14,510300,1585
2016-07-15,510300,1586
2016-07-18,510300,1587
2016-07-19,510300,1588
2016-07-20,,1589
2016-07-21,510300,1590
2016-07-22,510300,1591
2016-07-25,510300,1592
2016-07-26,510050,1593
2016-07-27,510500,1594
2016-07-28,510050,1595
2016-07-29,,1596
2016-08-01,,1597
2016-08-02,,1598
2016-08-03,518880,1599
2016-08-04,518880,1600
2016-08-05,518880,1601
2016-08-08,518880,1602
2016-08-09,510300,1603
2016-08-10,518880,1604
2016-08-11,510050,1605
2016-08-12,510050,1606
2016-08-15,510050,1607
2016-08-16,510050,1608
2016-08-17,510050,1609
2016-08-18,510050,1610
2016-08-19,510050,1611
2016-08-22,,1612
2016-08-23,,1613
2016-08-24,,1614
2016-08-25,518880,1615
2016-08-26,,1616
2016-08-29,,1617
2016-08-30,,1618
2016-08-31,510300,1619
2016-09-01,510300,1620
2016-09-02,510300,1621
2016-09-05,510300,1622
2016-09-06,510500,1623
2016-09-07,510300,1624
2016-09-08,,1625
2016-09-09,510500,1626
2016-09-12,510500,1627
2016-09-13,510500,1628
2016-09-14,510500,1629
2016-09-19,,1630
2016-09-20,,1631
2016-09-21,510500,1632
2016-09-22,,1633
2016-09-23,,1634
2016-09-26,510050,1635
2016-09-27,510050,1636
2016-09-28,510050,1637
2016-09-29,510050,1638
2016-09-30,510050,1639
2016-10-10,518880,1640
2016-10-11,518880,1641
2016-10-12,518880,1642
2016-10-13,518880,1643
2016-10-14,518880,1644
2016-10-17,510500,1645
2016-10-18,510500,1646
2016-10-19,510500,1647
2016-10-20,510050,1648
2016-10-21,510050,1649
2016-10-24,510050,1650
2016-10-25,510050,1651
2016-10-26,510050,1652
2016-10-27,510300,1653
2016-10-28,510300,1654
2016-10-31,,1655
2016-11-01,510300,1656
2016-11-02,510300,1657
2016-11-03,510300,1658
2016-11-04,510300,1659
2016-11-07,518880,1660
2016-11-08,518880,1661
2016-11-09,518880,1662
2016-11-10,518880,1663
2016-11-11,518880,1664
2016-11-14,518880,1665
2016-11-15,518880,1666
2016-11-16,518880,1667
2016-11-17,518880,1668
2016-11-18,518880,1669
2016-11-21,510050,1670
2016-11-22,510300,1671
2016-11-23,510300,1672
2016-11-24,510300,1673
2016-11-25,510300,1674
2016-11-28,510300,1675
2016-11-29,510050,1676
2016-11-30,510050,1677
2016-12-01,510050,1678
2016-12-02,510300,1679
2016-12-05,510300,1680
2016-12-06,510300,1681
2016-12-07,510300,1682
2016-12-08,510300,1683
2016-12-09,510500,1684
2016-12-12,510500,1685
2016-12-13,510500,1686
2016-12-14,510500,1687
2016-12-15,510500,1688
2016-12-16,510500,1689
2016-12-19,510500,1690
2016-12-20,510300,1691
2016-12-21,510050,1692
2016-12-22,510300,1693
2016-12-23,518880,1694
2016-12-26,518880,1695
2016-12-27,518880,1696
2016-12-28,,1697
2016-12-29,,1698
2016-12-30,518880,1699
2017-01-03,518880,1700
2017-01-04,518880,1701
2017-01-05,518880,1702
2017-01-06,,1703
2017-01-09,,1704
2017-01-10,518880,1705
2017-01-11,510300,1706
2017-01-12,510500,1707
2017-01-13,510500,1708
2017-01-16,510050,1709
2017-01-17,518880,1710
2017-01-18,510500,1711
2017-01-19,518880,1712
2017-01-20,510500,1713
2017-01-23,510300,1714
2017-01-24,,1715
2017-01-25,,1716
2017-01-26,,1717
2017-02-03,510300,1718
2017-02-06,,1719
2017-02-07,,1720
2017-02-08,510050,1721
2017-02-09,510050,1722
2017-02-10,518880,1723
2017-02-13,,1724
2017-02-14,,1725
2017-02-15,518880,1726
2017-02-16,510500,1727
2017-02-17,510500,1728
2017-02-20,510050,1729
2017-02-21,510050,1730
2017-02-22,510500,1731
2017-02-23,510300,1732
2017-02-24,510300,1733
2017-02-27,510300,1734
2017-02-28,510300,1735
2017-03-01,510300,1736
2017-03-02,510500,1737
2017-03-03,510500,1738
2017-03-06,,1739
2017-03-07,,1740
2017-03-08,510300,1741
2017-03-09,510300,1742
2017-03-10,510300,1743
2017-03-13,510300,1744
2017-03-14,518880,1745
2017-03-15,518880,1746
2017-03-16,510050,1747
2017-03-17,510500,1748
2017-03-20,510500,1749
2017-03-21,518880,1750
2017-03-22,518880,1751
2017-03-23,518880,1752
2017-03-24,510050,1753
2017-03-27,510050,1754
2017-03-28,518880,1755
2017-03-29,518880,1756
2017-03-30,518880,1757
2017-03-31,518880,1758
2017-04-05,518880,1759
2017-04-06,518880,1760
2017-04-07,518880,1761
2017-04-10,518880,1762
2017-04-11,510500,1763
2017-04-12,518880,1764
2017-04-13,518880,1765
2017-04-14,510500,1766
2017-04-17,518880,1767
2017-04-18,518880,1768
2017-04-19,510500,1769
2017-04-20,510500,1770
2017-04-21,510050,1771
2017-04-24,510500,1772
2017-04-25,518880,1773
2017-04-26,510500,1774
2017-04-27,510500,1775
2017-04-28,510500,1776
2017-05-02,,1777
2017-05-03,,1778
2017-05-04,518880,1779
2017-05-05,510300,1780
2017-05-08,510050,1781
2017-05-09,510300,1782
2017-05-10,510300,1783
2017-05-11,510500,1784
2017-05-12,510050,1785
2017-05-15,510050,1786
2017-05-16,510050,1787
2017-05-17,510050,1788
2017-05-18,510050,1789
2017-05-19,510050,1790
2017-05-22,510050,1791
2017-05-23,510050,1792
2017-05-24,510050,1793
2017-05-25,510300,1794
2017-05-26,510300,1795
2017-05-31,510300,1796
2017-06-01,510300,1797
2017-06-02,510300,1798
2017-06-05,510300,1799
2017-06-06,510300,1800
2017-06-07,510300,1801
2017-06-08,510300,1802
2017-06-09,510300,1803
2017-06-12,510300,1804
2017-06-13,510300,1805
2017-06-14,510300,1806
2017-06-15,518880,1807
2017-06-16,518880,1808
2017-06-19,518880,1809
2017-06-20,,1810
2017-06-21,,1811
2017-06-22,,1812
2017-06-23,,1813
2017-06-26,510500,1814
2017-06-27,510300,1815
2017-06-28,510300,1816
2017-06-29,510300,1817
2017-06-30,510300,1818
2017-07-03,510300,1819
2017-07-04,510300,1820
2017-07-05,510300,1821
2017-07-06,510500,1822
2017-07-07,518880,1823
2017-07-10,518880,1824
2017-07-11,518880,1825
2017-07-12,510500,1826
2017-07-13,518880,1827
2017-07-14,518880,1828
2017-07-17,510300,1829
2017-07-18,510050,1830
2017-07-19,510050,1831
2017-07-20,510050,1832
2017-07-21,510050,1833
2017-07-24,510050,1834
2017-07-25,510050,1835
2017-07-26,518880,1836
2017-07-27,159949,1837
2017-07-28,518880,1838
2017-07-31,510500,1839
2017-08-01,518880,1840
2017-08-02,510500,1841
2017-08-03,159949,1842
2017-08-04,,1843
2017-08-07,510050,1844
2017-08-08,159949,1845
2017-08-09,510050,1846
2017-08-10,518880,1847
2017-08-11,510500,1848
2017-08-14,159949,1849
2017-08-15,510300,1850
2017-08-16,159949,1851
2017-08-17,159949,1852
2017-08-18,159949,1853
2017-08-21,159949,1854
2017-08-22,159949,1855
2017-08-23,159949,1856
2017-08-24,510300,1857
2017-08-25,510300,1858
2017-08-28,512880,1859
2017-08-29,512880,1860
2017-08-30,512880,1861
2017-08-31,512880,1862
2017-09-01,512880,1863
2017-09-04,510300,1864
2017-09-05,512880,1865
2017-09-06,512880,1866
2017-09-07,512880,1867
2017-09-08,510500,1868
2017-09-11,510500,1869
2017-09-12,510500,1870
2017-09-13,510500,1871
2017-09-14,510500,1872
2017-09-15,510500,1873
2017-09-18,,1874
2017-09-19,,1875
2017-09-20,,1876
2017-09-21,,1877
2017-09-22,512880,1878
2017-09-25,510500,1879
2017-09-26,,1880
2017-09-27,510050,1881
2017-09-28,518880,1882
2017-09-29,510300,1883
2017-10-09,510300,1884
2017-10-10,510300,1885
2017-10-11,,1886
2017-10-12,,1887
2017-10-13,159949,1888
2017-10-16,159949,1889
2017-10-17,512880,1890
2017-10-18,510050,1891
2017-10-19,512880,1892
2017-10-20,,1893
2017-10-23,510500,1894
2017-10-24,512880,1895
2017-10-25,,1896
2017-10-26,510300,1897
2017-10-27,510300,1898
2017-10-30,510300,1899
2017-10-31,510050,1900
2017-11-01,510050,1901
2017-11-02,510050,1902
2017-11-03,510050,1903
2017-11-06,510050,1904
2017-11-07,510050,1905
2017-11-08,510300,1906
2017-11-09,510300,1907
2017-11-10,510300,1908
2017-11-13,518880,1909
2017-11-14,510300,1910
2017-11-15,510300,1911
2017-11-16,510050,1912
2017-11-17,510050,1913
2017-11-20,510050,1914
2017-11-21,510050,1915
2017-11-22,510300,1916
2017-11-23,510300,1917
2017-11-24,510050,1918
2017-11-27,510050,1919
2017-11-28,510500,1920
2017-11-29,510500,1921
2017-11-30,510300,1922
2017-12-01,159949,1923
2017-12-04,159949,1924
2017-12-05,159949,1925
2017-12-06,518880,1926
2017-12-07,518880,1927
2017-12-08,518880,1928
2017-12-11,159949,1929
2017-12-12,518880,1930
2017-12-13,159949,1931
2017-12-14,518880,1932
2017-12-15,518880,1933
2017-12-18,518880,1934
2017-12-19,518880,1935
2017-12-20,512880,1936
2017-12-21,510300,1937
2017-12-22,510300,1938
2017-12-25,510300,1939
2017-12-26,510300,1940
2017-12-27,510050,1941
2017-12-28,510050,1942
2017-12-29,,1943
2018-01-02,510500,1944
2018-01-03,159949,1945
2018-01-04,510500,1946
2018-01-05,518880,1947
2018-01-08,518880,1948
2018-01-09,512880,1949
2018-01-10,512880,1950
2018-01-11,512880,1951
2018-01-12,512880,1952
2018-01-15,159949,1953
2018-01-16,518880,1954
2018-01-17,512880,1955
2018-01-18,512880,1956
2018-01-19,512880,1957
2018-01-22,159949,1958
2018-01-23,159949,1959
2018-01-24,159949,1960
2018-01-25,159949,1961
2018-01-26,159949,1962
2018-01-29,510300,1963
2018-01-30,510300,1964
2018-01-31,510300,1965
2018-02-01,510300,1966
2018-02-02,510500,1967
2018-02-05,510500,1968
2018-02-06,159949,1969
2018-02-07,510500,1970
2018-02-08,510500,1971
2018-02-09,510500,1972
2018-02-12,510500,1973
2018-02-13,512880,1974
2018-02-14,510050,1975
2018-02-22,510050,1976
2018-02-23,510050,1977
2018-02-26,518880,1978
2018-02-27,518880,1979
2018-02-28,510050,1980
2018-03-01,510050,1981
2018-03-02,510050,1982
2018-03-05,510050,1983
2018-03-06,518880,1984
2018-03-07,159949,1985
2018-03-08,159949,1986
2018-03-09,512100,1987
2018-03-12,510500,1988
2018-03-13,159949,1989
2018-03-14,159949,1990
2018-03-15,512100,1991
2018-03-16,512880,1992
2018-03-19,510050,1993
2018-03-20,512880,1994
2018-03-21,512880,1995
2018-03-22,510300,1996
2018-03-23,512100,1997
2018-03-26,510500,1998
2018-03-27,512100,1999
2018-03-28,518880,2000
2018-03-29,518880,2001
2018-03-30,518880,2002
2018-04-02,512880,2003
2018-04-03,518880,2004
2018-04-04,518880,2005
2018-04-09,,2006
2018-04-10,518880,2007
2018-04-11,510050,2008
2018-04-12,510050,2009
2018-04-13,510050,2010
2018-04-16,510050,2011
2018-04-17,159949,2012
2018-04-18,518880,2013
2018-04-19,518880,2014
2018-04-20,518880,2015
2018-04-23,518880,2016
2018-04-24,512880,2017
2018-04-25,159949,2018
2018-04-26,510300,2019
2018-04-27,510500,2020
2018-05-02,510300,2021
2018-05-03,510500,2022
2018-05-04,512880,2023
2018-05-07,512100,2024
2018-05-08,510300,2025
2018-05-09,,2026
2018-05-10,512100,2027
2018-05-11,512100,2028
2018-05-14,510300,2029
2018-05-15,510300,2030
2018-05-16,510050,2031
2018-05-17,510050,2032
2018-05-18,510050,2033
2018-05-21,510050,2034
2018-05-22,510050,2035
2018-05-23,510050,2036
2018-05-24,518880,2037
2018-05-25,518880,2038
2018-05-28,518880,2039
2018-05-29,512880,2040
2018-05-30,159949,2041
2018-05-31,510500,2042
2018-06-01,510500,2043
2018-06-04,510500,2044
2018-06-05,510500,2045
2018-06-06,510500,2046
2018-06-07,518880,2047
2018-06-08,510500,2048
2018-06-11,,2049
2018-06-12,,2050
2018-06-13,,2051
2018-06-14,518880,2052
2018-06-15,510500,2053
2018-06-19,510300,2054
2018-06-20,510500,2055
2018-06-21,512100,2056
2018-06-22,512100,2057
2018-06-25,512100,2058
2018-06-26,512100,2059
2018-06-27,512100,2060
2018-06-28,512880,2061
2018-06-29,512880,2062
2018-07-02,512100,2063
2018-07-03,510300,2064
2018-07-04,159949,2065
2018-07-05,,2066
2018-07-06,,2067
2018-07-09,,2068
2018-07-10,518880,2069
2018-07-11,510500,2070
2018-07-12,518880,2071
2018-07-13,518880,2072
2018-07-16,159949,2073
2018-07-17,518880,2074
2018-07-18,518880,2075
2018-07-19,518880,2076
2018-07-20,518880,2077
2018-07-23,512880,2078
2018-07-24,518880,2079
2018-07-25,510050,2080
2018-07-26,510050,2081
2018-07-27,510050,2082
2018-07-30,510050,2083
2018-07-31,510050,2084
2018-08-01,510300,2085
2018-08-02,512880,2086
2018-08-03,159949,2087
2018-08-06,512100,2088
2018-08-07,512100,2089
2018-08-08,159949,2090
2018-08-09,512100,2091
2018-08-10,512100,2092
2018-08-13,510500,2093
2018-08-14,159949,2094
2018-08-15,159949,2095
2018-08-16,518880,2096
2018-08-17,,2097
2018-08-20,518880,2098
2018-08-21,518880,2099
2018-08-22,518880,2100
2018-08-23,518880,2101
2018-08-24,518880,2102
2018-08-27,518880,2103
2018-08-28,518880,2104
2018-08-29,518880,2105
2018-08-30,518880,2106
2018-08-31,510050,2107
2018-09-03,518880,2108
2018-09-04,512880,2109
2018-09-05,510300,2110
2018-09-06,510300,2111
2018-09-07,510050,2112
2018-09-10,512880,2113
2018-09-11,512100,2114
2018-09-12,518880,2115
2018-09-13,510500,2116
2018-09-14,159949,2117
2018-09-17,518880,2118
2018-09-18,518880,2119
2018-09-19,510050,2120
2018-09-20,510050,2121
2018-09-21,510050,2122
2018-09-25,510050,2123
2018-09-26,510300,2124
2018-09-27,510300,2125
2018-09-28,510050,2126
2018-10-08,510300,2127
2018-10-09,510050,2128
2018-10-10,510050,2129
2018-10-11,512100,2130
2018-10-12,512880,2131
2018-10-15,512100,2132
2018-10-16,159949,2133
2018-10-17,512100,2134
2018-10-18,512100,2135
2018-10-19,159949,2136
2018-10-22,512100,2137
2018-10-23,512100,2138
2018-10-24,512880,2139
2018-10-25,510050,2140
2018-10-26,510050,2141
2018-10-29,510050,2142
2018-10-30,512880,2143
2018-10-31,512880,2144
2018-11-01,518880,2145
2018-11-02,510500,2146
2018-11-05,512100,2147
2018-11-06,159949,2148
2018-11-07,159949,2149
2018-11-08,510500,2150
2018-11-09,510500,2151
2018-11-12,510500,2152
2018-11-13,518880,2153
2018-11-14,518880,2154
2018-11-15,159949,2155
2018-11-16,159949,2156
2018-11-19,159949,2157
2018-11-20,159949,2158
2018-11-21,512880,2159
2018-11-22,512880,2160
2018-11-23,512880,2161
2018-11-26,512880,2162
2018-11-27,,2163
2018-11-28,510050,2164
2018-11-29,159949,2165
2018-11-30,510500,2166
2018-12-03,510300,2167
2018-12-04,,2168
2018-12-05,159949,2169
2018-12-06,510050,2170
2018-12-07,,2171
2018-12-10,,2172
2018-12-11,518880,2173
2018-12-12,518880,2174
2018-12-13,518880,2175
2018-12-14,518880,2176
2018-12-17,518880,2177
2018-12-18,518880,2178
2018-12-19,518880,2179
2018-12-20,518880,2180
2018-12-21,518880,2181
2018-12-24,518880,2182
2018-12-25,510500,2183
2018-12-26,518880,2184
2018-12-27,512100,2185
2018-12-28,518880,2186
2019-01-02,518880,2187
2019-01-03,518880,2188
2019-01-04,512880,2189
2019-01-07,518880,2190
2019-01-08,518880,2191
2019-01-09,518880,2192
2019-01-10,512880,2193
2019-01-11,510050,2194
2019-01-14,510050,2195
2019-01-15,510050,2196
2019-01-16,510050,2197
2019-01-17,510050,2198
2019-01-18,510050,2199
2019-01-21,510050,2200
2019-01-22,510050,2201
2019-01-23,510050,2202
2019-01-24,510050,2203
2019-01-25,510050,2204
2019-01-28,159949,2205
2019-01-29,159949,2206
2019-01-30,159949,2207
2019-01-31,512100,2208
2019-02-01,510300,2209
2019-02-11,510300,2210
2019-02-12,512100,2211
2019-02-13,510300,2212
2019-02-14,510300,2213
2019-02-15,512880,2214
2019-02-18,510500,2215
2019-02-19,510500,2216
2019-02-20,512100,2217
2019-02-21,512100,2218
2019-02-22,510500,2219
2019-02-25,510050,2220
2019-02-26,510300,2221
2019-02-27,512880,2222
2019-02-28,512880,2223
2019-03-01,510300,2224
2019-03-04,510300,2225
2019-03-05,510500,2226
2019-03-06,510500,2227
2019-03-07,510500,2228
2019-03-08,512100,2229
2019-03-11,512100,2230
2019-03-12,512100,2231
2019-03-13,512100,2232
2019-03-14,512880,2233
2019-03-15,159949,2234
2019-03-18,510300,2235
2019-03-19,159949,2236
2019-03-20,159949,2237
2019-03-21,159949,2238
2019-03-22,510050,2239
2019-03-25,510050,2240
2019-03-26,512880,2241
2019-03-27,510050,2242
2019-03-28,512880,2243
2019-03-29,510300,2244
2019-04-01,510300,2245
2019-04-02,518880,2246
2019-04-03,518880,2247
2019-04-04,518880,2248
2019-04-08,518880,2249
2019-04-09,518880,2250
2019-04-10,510050,2251
2019-04-11,518880,2252
2019-04-12,518880,2253
2019-04-15,518880,2254
2019-04-16,159949,2255
2019-04-17,518880,2256
2019-04-18,,2257
2019-04-19,518880,2258
2019-04-22,,2259
2019-04-23,,2260
2019-04-24,,2261
2019-04-25,512100,2262
2019-04-26,,2263
2019-04-29,512880,2264
2019-04-30,,2265
2019-05-06,512880,2266
2019-05-07,510300,2267
2019-05-08,510300,2268
2019-05-09,510300,2269
2019-05-10,512880,2270
2019-05-13,510300,2271
2019-05-14,518880,2272
2019-05-15,518880,2273
2019-05-16,518880,2274
2019-05-17,518880,2275
2019-05-20,518880,2276
2019-05-21,510300,2277
2019-05-22,510300,2278
2019-05-23,510300,2279
2019-05-24,510300,2280
2019-05-27,510300,2281
2019-05-28,510050,2282
2019-05-29,,2283
2019-05-30,518880,2284
2019-05-31,510500,2285
2019-06-03,518880,2286
2019-06-04,518880,2287
2019-06-05,518880,2288
2019-06-06,518880,2289
2019-06-10,518880,2290
2019-06-11,510500,2291
2019-06-12,159949,2292
2019-06-13,159949,2293
2019-06-14,518880,2294
2019-06-17,518880,2295
2019-06-18,518880,2296
2019-06-19,510500,2297
2019-06-20,510050,2298
2019-06-21,510050,2299
2019-06-24,510050,2300
2019-06-25,518880,2301
2019-06-26,518880,2302
2019-06-27,518880,2303
2019-06-28,518880,2304
2019-07-01,518880,2305
2019-07-02,518880,2306
2019-07-03,518880,2307
2019-07-04,518880,2308
2019-07-05,518880,2309
2019-07-08,159949,2310
2019-07-09,512880,2311
2019-07-10,512880,2312
2019-07-11,512880,2313
2019-07-12,510300,2314
2019-07-15,510300,2315
2019-07-16,512880,2316
2019-07-17,510500,2317
2019-07-18,510500,2318
2019-07-19,512100,2319
2019-07-22,512100,2320
2019-07-23,512100,2321
2019-07-24,159949,2322
2019-07-25,,2323
2019-07-26,,2324
2019-07-29,512880,2325
2019-07-30,159949,2326
2019-07-31,510050,2327
2019-08-01,510300,2328
2019-08-02,510300,2329
2019-08-05,159949,2330
2019-08-06,518880,2331
2019-08-07,518880,2332
2019-08-08,512100,2333
2019-08-09,512100,2334
